Lake,Size Interval,Body Mass,Interval Width,NPUE200,BPUE200,x_Waterbody_Name,x_Waterbody_LID,x_LakeID_Ignasi707,x_LakeID_Ignasi721
387,2,4,4,36.298,0.195,Zadi L.,17-3790-55066,413,422
387,3,8,8,30.567,0.267,Zadi L.,17-3790-55066,413,422
387,5,32,32,2.231,0.113,Zadi L.,17-3790-55066,413,422
387,6,64,64,8.314,0.734,Zadi L.,17-3790-55066,413,422
387,7,128,128,45.347,9.041,Zadi L.,17-3790-55066,413,422
387,8,256,256,44.492,15.562,Zadi L.,17-3790-55066,413,422
387,9,512,512,21.459,16.591,Zadi L.,17-3790-55066,413,422
387,10,1024,1024,8.972,11.196,Zadi L.,17-3790-55066,413,422
387,11,2048,2048,0.321,0.728,Zadi L.,17-3790-55066,413,422
388,1,2,2,1.781,0.004,Achigan L.,16-7134-51997,414,423
388,2,4,4,37.307,0.208,Achigan L.,16-7134-51997,414,423
388,3,8,8,33.020,0.361,Achigan L.,16-7134-51997,414,423
388,4,16,16,8.576,0.175,Achigan L.,16-7134-51997,414,423
388,5,32,32,0.620,0.032,Achigan L.,16-7134-51997,414,423
388,6,64,64,2.757,0.258,Achigan L.,16-7134-51997,414,423
388,7,128,128,4.298,0.798,Achigan L.,16-7134-51997,414,423
388,8,256,256,2.301,0.696,Achigan L.,16-7134-51997,414,423
388,9,512,512,2.677,2.179,Achigan L.,16-7134-51997,414,423
388,10,1024,1024,4.265,6.223,Achigan L.,16-7134-51997,414,423
388,11,2048,2048,0.134,0.311,Achigan L.,16-7134-51997,414,423
389,1,2,2,4.853,0.014,Adelaide L.,16-7046-52151,415,424
389,2,4,4,20.089,0.109,Adelaide L.,16-7046-52151,415,424
389,3,8,8,51.498,0.616,Adelaide L.,16-7046-52151,415,424
389,4,16,16,59.961,1.393,Adelaide L.,16-7046-52151,415,424
389,5,32,32,48.305,1.944,Adelaide L.,16-7046-52151,415,424
389,6,64,64,7.408,0.526,Adelaide L.,16-7046-52151,415,424
389,7,128,128,2.100,0.361,Adelaide L.,16-7046-52151,415,424
389,8,256,256,2.095,0.930,Adelaide L.,16-7046-52151,415,424
389,9,512,512,4.058,2.845,Adelaide L.,16-7046-52151,415,424
389,10,1024,1024,4.087,6.137,Adelaide L.,16-7046-52151,415,424
389,11,2048,2048,0.165,0.342,Adelaide L.,16-7046-52151,415,424
390,1,2,2,6.206,0.015,Agnew L.,17-4414-51336,416,425
390,2,4,4,4.838,0.027,Agnew L.,17-4414-51336,416,425
390,3,8,8,3.765,0.041,Agnew L.,17-4414-51336,416,425
390,4,16,16,3.509,0.072,Agnew L.,17-4414-51336,416,425
390,5,32,32,5.120,0.243,Agnew L.,17-4414-51336,416,425
390,6,64,64,7.353,0.679,Agnew L.,17-4414-51336,416,425
390,7,128,128,2.653,0.467,Agnew L.,17-4414-51336,416,425
390,8,256,256,2.738,0.975,Agnew L.,17-4414-51336,416,425
390,9,512,512,1.626,1.283,Agnew L.,17-4414-51336,416,425
390,10,1024,1024,3.689,5.706,Agnew L.,17-4414-51336,416,425
390,11,2048,2048,0.179,0.394,Agnew L.,17-4414-51336,416,425
391,1,2,2,204.693,0.409,Alexander L.,17-3812-51598,417,426
391,2,4,4,7.712,0.041,Alexander L.,17-3812-51598,417,426
391,3,8,8,51.568,0.666,Alexander L.,17-3812-51598,417,426
391,4,16,16,95.601,2.316,Alexander L.,17-3812-51598,417,426
391,5,32,32,92.686,3.764,Alexander L.,17-3812-51598,417,426
391,6,64,64,26.108,2.183,Alexander L.,17-3812-51598,417,426
391,7,128,128,4.659,0.854,Alexander L.,17-3812-51598,417,426
391,8,256,256,0.606,0.225,Alexander L.,17-3812-51598,417,426
391,9,512,512,2.812,2.061,Alexander L.,17-3812-51598,417,426
391,10,1024,1024,1.357,1.783,Alexander L.,17-3812-51598,417,426
392,1,2,2,4.415,0.009,Anjigami L.,16-6809-53004,418,427
392,2,4,4,11.467,0.066,Anjigami L.,16-6809-53004,418,427
392,3,8,8,6.931,0.064,Anjigami L.,16-6809-53004,418,427
392,4,16,16,11.551,0.302,Anjigami L.,16-6809-53004,418,427
392,5,32,32,4.081,0.177,Anjigami L.,16-6809-53004,418,427
392,6,64,64,6.257,0.536,Anjigami L.,16-6809-53004,418,427
392,7,128,128,1.908,0.339,Anjigami L.,16-6809-53004,418,427
392,8,256,256,3.699,1.515,Anjigami L.,16-6809-53004,418,427
392,9,512,512,3.910,2.841,Anjigami L.,16-6809-53004,418,427
392,10,1024,1024,4.277,6.842,Anjigami L.,16-6809-53004,418,427
392,11,2048,2048,1.383,3.171,Anjigami L.,16-6809-53004,418,427
392,12,4096,4096,0.455,2.621,Anjigami L.,16-6809-53004,418,427
393,1,2,2,2.342,0.005,Anvil L.1,17-3094-52159,419,428
393,2,4,4,18.592,0.105,Anvil L.1,17-3094-52159,419,428
393,3,8,8,68.773,0.718,Anvil L.1,17-3094-52159,419,428
393,4,16,16,42.791,0.978,Anvil L.1,17-3094-52159,419,428
393,5,32,32,11.184,0.459,Anvil L.1,17-3094-52159,419,428
393,6,64,64,11.959,1.036,Anvil L.1,17-3094-52159,419,428
393,7,128,128,3.687,0.648,Anvil L.1,17-3094-52159,419,428
393,8,256,256,3.922,1.689,Anvil L.1,17-3094-52159,419,428
393,9,512,512,7.431,4.945,Anvil L.1,17-3094-52159,419,428
393,10,1024,1024,1.284,1.489,Anvil L.1,17-3094-52159,419,428
394,1,2,2,25.391,0.051,Astonish L.,17-3582-51582,420,429
394,2,4,4,3.077,0.018,Astonish L.,17-3582-51582,420,429
394,3,8,8,1.539,0.019,Astonish L.,17-3582-51582,420,429
394,4,16,16,4.490,0.107,Astonish L.,17-3582-51582,420,429
394,5,32,32,4.232,0.179,Astonish L.,17-3582-51582,420,429
394,6,64,64,27.050,2.386,Astonish L.,17-3582-51582,420,429
394,7,128,128,3.349,0.644,Astonish L.,17-3582-51582,420,429
394,8,256,256,1.547,0.560,Astonish L.,17-3582-51582,420,429
394,9,512,512,1.926,1.667,Astonish L.,17-3582-51582,420,429
394,11,2048,2048,0.258,0.536,Astonish L.,17-3582-51582,420,429
395,1,2,2,3.560,0.007,Avery L.,17-4823-52210,421,430
395,2,4,4,4.380,0.026,Avery L.,17-4823-52210,421,430
395,3,8,8,26.587,0.300,Avery L.,17-4823-52210,421,430
395,4,16,16,45.069,1.067,Avery L.,17-4823-52210,421,430
395,5,32,32,19.280,0.814,Avery L.,17-4823-52210,421,430
395,6,64,64,13.042,1.096,Avery L.,17-4823-52210,421,430
395,7,128,128,1.058,0.207,Avery L.,17-4823-52210,421,430
395,8,256,256,3.174,1.338,Avery L.,17-4823-52210,421,430
395,9,512,512,4.622,3.420,Avery L.,17-4823-52210,421,430
395,10,1024,1024,0.393,0.459,Avery L.,17-4823-52210,421,430
395,11,2048,2048,0.115,0.316,Avery L.,17-4823-52210,421,430
396,1,2,2,178.358,0.392,Bark L.1,17-3874-51976,422,431
396,2,4,4,96.309,0.532,Bark L.1,17-3874-51976,422,431
396,3,8,8,28.036,0.265,Bark L.1,17-3874-51976,422,431
396,4,16,16,3.514,0.071,Bark L.1,17-3874-51976,422,431
396,5,32,32,5.116,0.254,Bark L.1,17-3874-51976,422,431
396,6,64,64,3.271,0.253,Bark L.1,17-3874-51976,422,431
396,7,128,128,1.095,0.194,Bark L.1,17-3874-51976,422,431
396,8,256,256,2.345,0.936,Bark L.1,17-3874-51976,422,431
396,9,512,512,8.354,6.216,Bark L.1,17-3874-51976,422,431
396,10,1024,1024,6.401,8.468,Bark L.1,17-3874-51976,422,431
396,11,2048,2048,0.991,2.518,Bark L.1,17-3874-51976,422,431
396,12,4096,4096,0.074,0.347,Bark L.1,17-3874-51976,422,431
397,1,2,2,0.885,0.002,Basswood L.,17-3164-51328,423,432
397,2,4,4,2.006,0.010,Basswood L.,17-3164-51328,423,432
397,3,8,8,5.798,0.063,Basswood L.,17-3164-51328,423,432
397,4,16,16,10.742,0.247,Basswood L.,17-3164-51328,423,432
397,5,32,32,7.319,0.282,Basswood L.,17-3164-51328,423,432
397,6,64,64,2.515,0.205,Basswood L.,17-3164-51328,423,432
397,7,128,128,1.275,0.263,Basswood L.,17-3164-51328,423,432
397,8,256,256,3.540,1.448,Basswood L.,17-3164-51328,423,432
397,9,512,512,7.746,6.170,Basswood L.,17-3164-51328,423,432
397,10,1024,1024,5.764,7.495,Basswood L.,17-3164-51328,423,432
397,11,2048,2048,1.494,3.610,Basswood L.,17-3164-51328,423,432
398,1,2,2,58.590,0.118,Beak L.,17-3370-52303,424,433
398,2,4,4,86.882,0.501,Beak L.,17-3370-52303,424,433
398,3,8,8,43.743,0.462,Beak L.,17-3370-52303,424,433
398,4,16,16,3.856,0.085,Beak L.,17-3370-52303,424,433
398,5,32,32,3.712,0.181,Beak L.,17-3370-52303,424,433
398,6,64,64,0.486,0.060,Beak L.,17-3370-52303,424,433
398,7,128,128,1.613,0.383,Beak L.,17-3370-52303,424,433
398,8,256,256,4.525,1.797,Beak L.,17-3370-52303,424,433
398,9,512,512,6.323,4.790,Beak L.,17-3370-52303,424,433
398,10,1024,1024,2.015,2.369,Beak L.,17-3370-52303,424,433
398,11,2048,2048,0.486,1.067,Beak L.,17-3370-52303,424,433
399,1,2,2,2.022,0.005,Big Moon L.,17-3557-51418,425,435
399,2,4,4,12.382,0.066,Big Moon L.,17-3557-51418,425,435
399,3,8,8,9.080,0.107,Big Moon L.,17-3557-51418,425,435
399,4,16,16,18.399,0.439,Big Moon L.,17-3557-51418,425,435
399,5,32,32,10.853,0.505,Big Moon L.,17-3557-51418,425,435
399,6,64,64,12.570,1.131,Big Moon L.,17-3557-51418,425,435
399,7,128,128,4.805,0.928,Big Moon L.,17-3557-51418,425,435
399,8,256,256,5.739,2.211,Big Moon L.,17-3557-51418,425,435
399,9,512,512,4.347,3.665,Big Moon L.,17-3557-51418,425,435
399,10,1024,1024,10.503,16.647,Big Moon L.,17-3557-51418,425,435
399,11,2048,2048,1.945,4.939,Big Moon L.,17-3557-51418,425,435
399,12,4096,4096,0.278,1.617,Big Moon L.,17-3557-51418,425,435
400,3,8,8,1.549,0.017,Bigwood L.,17-4936-51883,426,436
400,4,16,16,0.655,0.017,Bigwood L.,17-4936-51883,426,436
400,5,32,32,4.217,0.177,Bigwood L.,17-4936-51883,426,436
400,6,64,64,1.954,0.170,Bigwood L.,17-4936-51883,426,436
400,7,128,128,1.884,0.439,Bigwood L.,17-4936-51883,426,436
400,8,256,256,2.096,0.762,Bigwood L.,17-4936-51883,426,436
400,9,512,512,2.572,2.017,Bigwood L.,17-4936-51883,426,436
400,10,1024,1024,1.088,1.407,Bigwood L.,17-4936-51883,426,436
401,1,2,2,97.493,0.212,Boumage L.,17-3914-51928,427,437
401,2,4,4,44.044,0.279,Boumage L.,17-3914-51928,427,437
401,3,8,8,103.985,1.041,Boumage L.,17-3914-51928,427,437
401,4,16,16,66.159,1.576,Boumage L.,17-3914-51928,427,437
401,5,32,32,23.710,1.058,Boumage L.,17-3914-51928,427,437
401,6,64,64,29.902,2.521,Boumage L.,17-3914-51928,427,437
401,7,128,128,12.003,2.208,Boumage L.,17-3914-51928,427,437
401,8,256,256,13.354,4.330,Boumage L.,17-3914-51928,427,437
401,9,512,512,7.632,5.679,Boumage L.,17-3914-51928,427,437
401,10,1024,1024,1.780,2.341,Boumage L.,17-3914-51928,427,437
401,11,2048,2048,0.344,0.855,Boumage L.,17-3914-51928,427,437
402,1,2,2,20.157,0.056,Bright L.,17-3228-51260,428,438
402,2,4,4,127.822,0.753,Bright L.,17-3228-51260,428,438
402,3,8,8,73.630,0.861,Bright L.,17-3228-51260,428,438
402,4,16,16,88.593,1.952,Bright L.,17-3228-51260,428,438
402,5,32,32,58.789,2.387,Bright L.,17-3228-51260,428,438
402,6,64,64,31.182,2.733,Bright L.,17-3228-51260,428,438
402,7,128,128,17.413,3.126,Bright L.,17-3228-51260,428,438
402,8,256,256,8.729,3.173,Bright L.,17-3228-51260,428,438
402,9,512,512,13.539,10.355,Bright L.,17-3228-51260,428,438
402,10,1024,1024,10.930,14.102,Bright L.,17-3228-51260,428,438
402,11,2048,2048,0.694,1.985,Bright L.,17-3228-51260,428,438
402,12,4096,4096,1.969,11.489,Bright L.,17-3228-51260,428,438
402,13,8192,8192,0.480,4.769,Bright L.,17-3228-51260,428,438
403,1,2,2,12.841,0.026,Caesar L.,17-2822-52479,429,439
403,2,4,4,25.172,0.127,Caesar L.,17-2822-52479,429,439
403,3,8,8,55.347,0.616,Caesar L.,17-2822-52479,429,439
403,4,16,16,13.014,0.273,Caesar L.,17-2822-52479,429,439
403,5,32,32,26.114,1.201,Caesar L.,17-2822-52479,429,439
403,6,64,64,47.578,3.965,Caesar L.,17-2822-52479,429,439
403,7,128,128,14.340,2.479,Caesar L.,17-2822-52479,429,439
403,8,256,256,7.401,2.808,Caesar L.,17-2822-52479,429,439
403,9,512,512,2.050,1.589,Caesar L.,17-2822-52479,429,439
403,10,1024,1024,0.513,0.560,Caesar L.,17-2822-52479,429,439
404,1,2,2,56.658,0.135,Callahan L.,16-6867-52661,430,440
404,2,4,4,112.652,0.738,Callahan L.,16-6867-52661,430,440
404,3,8,8,112.847,1.085,Callahan L.,16-6867-52661,430,440
404,4,16,16,60.437,1.335,Callahan L.,16-6867-52661,430,440
404,5,32,32,30.454,1.383,Callahan L.,16-6867-52661,430,440
404,6,64,64,21.870,1.815,Callahan L.,16-6867-52661,430,440
404,7,128,128,2.081,0.366,Callahan L.,16-6867-52661,430,440
404,8,256,256,7.137,2.154,Callahan L.,16-6867-52661,430,440
404,9,512,512,1.046,0.655,Callahan L.,16-6867-52661,430,440
405,1,2,2,5.677,0.011,Castra L.,17-3323-51600,432,442
405,2,4,4,50.618,0.266,Castra L.,17-3323-51600,432,442
405,3,8,8,80.334,0.817,Castra L.,17-3323-51600,432,442
405,4,16,16,19.396,0.517,Castra L.,17-3323-51600,432,442
405,5,32,32,30.382,1.404,Castra L.,17-3323-51600,432,442
405,6,64,64,35.096,2.638,Castra L.,17-3323-51600,432,442
405,7,128,128,0.595,0.116,Castra L.,17-3323-51600,432,442
405,8,256,256,1.023,0.458,Castra L.,17-3323-51600,432,442
405,9,512,512,0.907,0.642,Castra L.,17-3323-51600,432,442
405,10,1024,1024,1.196,1.587,Castra L.,17-3323-51600,432,442
406,1,2,2,29.576,0.069,Cataract L.,17-3457-51246,433,443
406,2,4,4,128.654,0.736,Cataract L.,17-3457-51246,433,443
406,3,8,8,100.740,1.145,Cataract L.,17-3457-51246,433,443
406,4,16,16,111.324,2.249,Cataract L.,17-3457-51246,433,443
406,5,32,32,41.530,1.792,Cataract L.,17-3457-51246,433,443
406,6,64,64,2.965,0.245,Cataract L.,17-3457-51246,433,443
406,7,128,128,1.131,0.206,Cataract L.,17-3457-51246,433,443
406,8,256,256,1.524,0.451,Cataract L.,17-3457-51246,433,443
406,9,512,512,1.131,0.785,Cataract L.,17-3457-51246,433,443
406,10,1024,1024,2.508,4.085,Cataract L.,17-3457-51246,433,443
406,11,2048,2048,0.246,0.511,Cataract L.,17-3457-51246,433,443
407,1,2,2,3.102,0.009,Chiblow L.,17-3423-51340,434,444
407,2,4,4,3.440,0.018,Chiblow L.,17-3423-51340,434,444
407,3,8,8,11.173,0.143,Chiblow L.,17-3423-51340,434,444
407,4,16,16,34.154,0.809,Chiblow L.,17-3423-51340,434,444
407,5,32,32,19.201,0.857,Chiblow L.,17-3423-51340,434,444
407,6,64,64,27.691,2.476,Chiblow L.,17-3423-51340,434,444
407,7,128,128,5.427,0.946,Chiblow L.,17-3423-51340,434,444
407,8,256,256,5.817,2.163,Chiblow L.,17-3423-51340,434,444
407,9,512,512,11.088,9.330,Chiblow L.,17-3423-51340,434,444
407,10,1024,1024,7.471,10.337,Chiblow L.,17-3423-51340,434,444
407,11,2048,2048,0.941,2.878,Chiblow L.,17-3423-51340,434,444
408,1,2,2,12.182,0.029,Chiniguchi Lake,17-5240-51985,435,445
408,2,4,4,22.233,0.135,Chiniguchi Lake,17-5240-51985,435,445
408,3,8,8,8.924,0.105,Chiniguchi Lake,17-5240-51985,435,445
408,4,16,16,7.882,0.164,Chiniguchi Lake,17-5240-51985,435,445
408,5,32,32,5.969,0.266,Chiniguchi Lake,17-5240-51985,435,445
408,6,64,64,2.324,0.218,Chiniguchi Lake,17-5240-51985,435,445
408,7,128,128,2.719,0.520,Chiniguchi Lake,17-5240-51985,435,445
408,8,256,256,1.702,0.658,Chiniguchi Lake,17-5240-51985,435,445
408,9,512,512,3.499,2.741,Chiniguchi Lake,17-5240-51985,435,445
408,10,1024,1024,6.236,9.232,Chiniguchi Lake,17-5240-51985,435,445
408,11,2048,2048,0.076,0.177,Chiniguchi Lake,17-5240-51985,435,445
409,1,2,2,131.646,0.278,Chrysler L.,17-4919-52573,436,446
409,2,4,4,87.273,0.560,Chrysler L.,17-4919-52573,436,446
409,3,8,8,27.478,0.301,Chrysler L.,17-4919-52573,436,446
409,4,16,16,19.554,0.404,Chrysler L.,17-4919-52573,436,446
409,5,32,32,32.243,1.411,Chrysler L.,17-4919-52573,436,446
409,6,64,64,17.716,1.709,Chrysler L.,17-4919-52573,436,446
409,7,128,128,1.858,0.326,Chrysler L.,17-4919-52573,436,446
409,8,256,256,1.931,0.759,Chrysler L.,17-4919-52573,436,446
409,9,512,512,0.511,0.407,Chrysler L.,17-4919-52573,436,446
409,10,1024,1024,8.617,12.322,Chrysler L.,17-4919-52573,436,446
409,11,2048,2048,1.071,3.330,Chrysler L.,17-4919-52573,436,446
409,12,4096,4096,0.732,4.059,Chrysler L.,17-4919-52573,436,446
410,1,2,2,5.423,0.016,Chub L.,17-3172-51540,437,447
410,2,4,4,3.460,0.018,Chub L.,17-3172-51540,437,447
410,3,8,8,20.666,0.239,Chub L.,17-3172-51540,437,447
410,4,16,16,52.779,1.266,Chub L.,17-3172-51540,437,447
410,5,32,32,63.901,2.649,Chub L.,17-3172-51540,437,447
410,6,64,64,4.817,0.340,Chub L.,17-3172-51540,437,447
410,7,128,128,1.577,0.311,Chub L.,17-3172-51540,437,447
410,8,256,256,2.500,0.973,Chub L.,17-3172-51540,437,447
410,9,512,512,2.570,1.742,Chub L.,17-3172-51540,437,447
410,10,1024,1024,3.120,4.848,Chub L.,17-3172-51540,437,447
410,11,2048,2048,0.246,0.713,Chub L.,17-3172-51540,437,447
411,1,2,2,0.289,0.000,Cobre L.,17-3627-51660,438,448
411,2,4,4,0.384,0.002,Cobre L.,17-3627-51660,438,448
411,3,8,8,3.165,0.035,Cobre L.,17-3627-51660,438,448
411,4,16,16,0.578,0.013,Cobre L.,17-3627-51660,438,448
411,5,32,32,0.630,0.026,Cobre L.,17-3627-51660,438,448
411,6,64,64,0.407,0.046,Cobre L.,17-3627-51660,438,448
411,7,128,128,0.048,0.007,Cobre L.,17-3627-51660,438,448
411,8,256,256,0.096,0.031,Cobre L.,17-3627-51660,438,448
411,9,512,512,0.252,0.139,Cobre L.,17-3627-51660,438,448
411,10,1024,1024,0.195,0.273,Cobre L.,17-3627-51660,438,448
412,1,2,2,1.251,0.003,Constance L.,17-3290-51439,439,449
412,2,4,4,2.203,0.011,Constance L.,17-3290-51439,439,449
412,3,8,8,16.307,0.198,Constance L.,17-3290-51439,439,449
412,4,16,16,36.866,0.740,Constance L.,17-3290-51439,439,449
412,5,32,32,23.346,0.957,Constance L.,17-3290-51439,439,449
412,6,64,64,11.638,1.071,Constance L.,17-3290-51439,439,449
412,7,128,128,2.117,0.400,Constance L.,17-3290-51439,439,449
412,8,256,256,1.275,0.429,Constance L.,17-3290-51439,439,449
412,9,512,512,2.313,1.926,Constance L.,17-3290-51439,439,449
412,10,1024,1024,1.891,2.900,Constance L.,17-3290-51439,439,449
412,11,2048,2048,1.557,4.583,Constance L.,17-3290-51439,439,449
412,12,4096,4096,0.281,1.187,Constance L.,17-3290-51439,439,449
413,1,2,2,48.952,0.123,Deschamp L.,17-3903-51589,441,451
413,2,4,4,137.017,0.864,Deschamp L.,17-3903-51589,441,451
413,3,8,8,425.751,5.027,Deschamp L.,17-3903-51589,441,451
413,4,16,16,399.128,8.191,Deschamp L.,17-3903-51589,441,451
413,5,32,32,7.114,0.299,Deschamp L.,17-3903-51589,441,451
413,6,64,64,4.348,0.387,Deschamp L.,17-3903-51589,441,451
413,7,128,128,7.327,1.271,Deschamp L.,17-3903-51589,441,451
413,8,256,256,3.707,1.431,Deschamp L.,17-3903-51589,441,451
413,9,512,512,14.590,10.286,Deschamp L.,17-3903-51589,441,451
413,10,1024,1024,4.448,6.331,Deschamp L.,17-3903-51589,441,451
413,11,2048,2048,0.999,2.114,Deschamp L.,17-3903-51589,441,451
414,1,2,2,4.475,0.011,Devils L.,17-2752-51845,442,452
414,2,4,4,33.259,0.189,Devils L.,17-2752-51845,442,452
414,3,8,8,46.637,0.491,Devils L.,17-2752-51845,442,452
414,4,16,16,24.218,0.556,Devils L.,17-2752-51845,442,452
414,5,32,32,24.760,1.218,Devils L.,17-2752-51845,442,452
414,6,64,64,13.392,1.021,Devils L.,17-2752-51845,442,452
414,7,128,128,1.821,0.323,Devils L.,17-2752-51845,442,452
414,8,256,256,0.820,0.332,Devils L.,17-2752-51845,442,452
414,9,512,512,4.959,4.079,Devils L.,17-2752-51845,442,452
414,10,1024,1024,1.997,3.015,Devils L.,17-2752-51845,442,452
414,11,2048,2048,1.242,3.608,Devils L.,17-2752-51845,442,452
414,12,4096,4096,0.267,1.474,Devils L.,17-2752-51845,442,452
415,1,2,2,419.052,0.838,Dick L.,16-7004-52204,443,453
415,2,4,4,3.831,0.016,Dick L.,16-7004-52204,443,453
415,3,8,8,0.718,0.006,Dick L.,16-7004-52204,443,453
415,4,16,16,1.077,0.026,Dick L.,16-7004-52204,443,453
415,6,64,64,1.961,0.203,Dick L.,16-7004-52204,443,453
415,7,128,128,0.952,0.179,Dick L.,16-7004-52204,443,453
415,8,256,256,1.760,0.665,Dick L.,16-7004-52204,443,453
415,9,512,512,0.492,0.280,Dick L.,16-7004-52204,443,453
416,1,2,2,22.723,0.045,Doehead L.,17-3453-51907,444,454
416,2,4,4,49.867,0.293,Doehead L.,17-3453-51907,444,454
416,3,8,8,104.716,1.012,Doehead L.,17-3453-51907,444,454
416,4,16,16,44.671,1.083,Doehead L.,17-3453-51907,444,454
416,5,32,32,38.780,1.555,Doehead L.,17-3453-51907,444,454
416,6,64,64,48.714,4.595,Doehead L.,17-3453-51907,444,454
416,7,128,128,15.075,2.482,Doehead L.,17-3453-51907,444,454
416,8,256,256,4.299,1.865,Doehead L.,17-3453-51907,444,454
416,9,512,512,1.786,1.293,Doehead L.,17-3453-51907,444,454
416,11,2048,2048,0.376,0.839,Doehead L.,17-3453-51907,444,454
416,12,4096,4096,0.746,3.973,Doehead L.,17-3453-51907,444,454
417,1,2,2,34.740,0.090,Donald L.,17-5370-51830,445,455
417,2,4,4,35.887,0.213,Donald L.,17-5370-51830,445,455
417,3,8,8,22.582,0.268,Donald L.,17-5370-51830,445,455
417,4,16,16,28.563,0.559,Donald L.,17-5370-51830,445,455
417,5,32,32,7.570,0.336,Donald L.,17-5370-51830,445,455
417,6,64,64,1.460,0.110,Donald L.,17-5370-51830,445,455
417,7,128,128,0.105,0.019,Donald L.,17-5370-51830,445,455
417,8,256,256,0.463,0.213,Donald L.,17-5370-51830,445,455
417,9,512,512,3.044,2.654,Donald L.,17-5370-51830,445,455
417,10,1024,1024,3.524,5.231,Donald L.,17-5370-51830,445,455
417,11,2048,2048,0.018,0.041,Donald L.,17-5370-51830,445,455
418,1,2,2,70.768,0.142,Duval L.,17-3432-51760,446,456
418,2,4,4,107.789,0.604,Duval L.,17-3432-51760,446,456
418,3,8,8,272.002,2.785,Duval L.,17-3432-51760,446,456
418,4,16,16,37.341,0.811,Duval L.,17-3432-51760,446,456
418,5,32,32,5.805,0.246,Duval L.,17-3432-51760,446,456
418,6,64,64,10.362,0.987,Duval L.,17-3432-51760,446,456
418,7,128,128,7.234,1.441,Duval L.,17-3432-51760,446,456
418,8,256,256,6.019,2.375,Duval L.,17-3432-51760,446,456
418,9,512,512,2.512,1.828,Duval L.,17-3432-51760,446,456
418,10,1024,1024,9.056,12.027,Duval L.,17-3432-51760,446,456
418,11,2048,2048,0.761,1.790,Duval L.,17-3432-51760,446,456
419,1,2,2,7.259,0.022,Ear L.,16-6735-52992,447,457
419,2,4,4,191.582,1.177,Ear L.,16-6735-52992,447,457
419,3,8,8,44.170,0.488,Ear L.,16-6735-52992,447,457
419,4,16,16,32.961,0.696,Ear L.,16-6735-52992,447,457
419,5,32,32,6.558,0.253,Ear L.,16-6735-52992,447,457
419,6,64,64,6.689,0.588,Ear L.,16-6735-52992,447,457
419,7,128,128,10.027,1.892,Ear L.,16-6735-52992,447,457
419,8,256,256,2.272,0.650,Ear L.,16-6735-52992,447,457
419,9,512,512,0.529,0.360,Ear L.,16-6735-52992,447,457
419,10,1024,1024,0.266,0.315,Ear L.,16-6735-52992,447,457
419,11,2048,2048,0.529,1.598,Ear L.,16-6735-52992,447,457
420,1,2,2,2.878,0.006,Endikai L.,17-3445-51613,448,458
420,2,4,4,0.397,0.002,Endikai L.,17-3445-51613,448,458
420,3,8,8,0.603,0.006,Endikai L.,17-3445-51613,448,458
420,4,16,16,0.569,0.013,Endikai L.,17-3445-51613,448,458
420,5,32,32,0.985,0.045,Endikai L.,17-3445-51613,448,458
420,6,64,64,3.163,0.266,Endikai L.,17-3445-51613,448,458
420,7,128,128,1.085,0.217,Endikai L.,17-3445-51613,448,458
420,8,256,256,2.471,0.880,Endikai L.,17-3445-51613,448,458
420,9,512,512,1.469,1.212,Endikai L.,17-3445-51613,448,458
420,10,1024,1024,1.646,2.237,Endikai L.,17-3445-51613,448,458
420,11,2048,2048,0.333,0.713,Endikai L.,17-3445-51613,448,458
420,12,4096,4096,0.068,0.351,Endikai L.,17-3445-51613,448,458
421,1,2,2,13.330,0.027,Galloway L.,17-2792-52332,450,460
421,2,4,4,42.483,0.253,Galloway L.,17-2792-52332,450,460
